sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,n_long,n_short,mean_long,mean_short,asset,timeframe,strategy,type,holding,grade,pass_raw,pass_bonf
-1.1495,-1.603,-0.5395,-0.3025,108,0.7277,0.4253,0.9834,-0.001533,0.7203,0.0031,0.1462,2.4471,-0.2471,174,-0.001533,0.01394,-1.4507,0.14866189,84,90,-0.0023231940325723673,-0.0007956858637015832,BNB,15m,bollinger_mr,mean_reversion,4h,F,False,False
-0.7996,-1.0067,-0.6266,-0.2926,93,0.7946,0.481,0.8574,-0.001789,0.7905,0.0028,-0.6244,3.3842,-0.2757,158,-0.001789,0.022288,-1.0092,0.31443686,74,84,-0.004314942101860899,0.0004353650199740367,BNB,15m,bollinger_mr,mean_reversion,12h,F,False,False
-3.3361,-4.4852,-0.7391,-0.6825,1221,0.6918,0.4349,0.8991,-0.000883,0.7387,0.022,0.3633,8.6038,-0.6731,1228,-0.000883,0.007351,-4.2103,2.736e-05,626,602,-0.000606977837319604,-0.0011704631420395024,BNB,15m,rsi_extreme,mean_reversion,1h,F,False,False
-1.8971,-2.3733,-0.7083,-0.6509,718,0.7885,0.4558,0.9417,-0.001008,0.8934,0.0162,-0.6984,7.6256,-0.6264,904,-0.001008,0.012656,-2.3943,0.016855,462,442,-0.0003034587983534991,-0.0017441674137826978,BNB,15m,rsi_extreme,mean_reversion,4h,F,False,False
-0.8048,-1.138,-0.4752,-0.7053,404,0.8871,0.5,0.8871,-0.000852,0.9065,0.0109,0.6936,13.7777,-0.478,610,-0.000852,0.020718,-1.0157,0.31017002,318,292,-0.00011572874821686036,-0.00165386991278903,BNB,15m,rsi_extreme,mean_reversion,12h,F,False,False
-6.9119,-10.8273,-0.9633,-0.9951,5130,0.7018,0.4064,1.0252,-0.000954,0.9112,0.0922,1.0796,13.4658,-0.9937,5148,-0.000954,0.00785,-8.7232,0.0,2587,2561,-0.0008247934213757284,-0.00108528204584559,BNB,15m,momentum,trend,1h,F,False,False
-1.8896,-2.7613,-0.793,-0.8406,2134,0.8586,0.464,0.9921,-0.000721,1.0793,0.0382,0.3117,8.2424,-0.8262,2136,-0.000721,0.013979,-2.3847,0.01717778,1078,1058,-0.0005887684202967778,-0.0008563532010603178,BNB,15m,momentum,trend,4h,F,False,False
-1.407,-2.0326,-0.7858,-0.7419,891,0.8457,0.4763,0.9299,-0.001294,0.9051,0.0162,0.2581,6.7101,-0.7517,907,-0.001294,0.021948,-1.7757,0.0761124,455,452,-0.0009057540382259536,-0.0016850895506070177,BNB,15m,momentum,trend,12h,F,False,False
-7.2989,-10.8778,-0.939,-0.9854,4166,0.6425,0.3748,1.072,-0.000968,0.9087,0.0746,0.8305,17.1617,-0.9839,4168,-0.000968,0.006783,-9.2116,0.0,2209,1959,-0.000920591322628768,-0.001021158128593549,BNB,15m,range_breakout,trend,1h,F,False,False
-3.0154,-4.4543,-0.8404,-0.9295,2234,0.7841,0.4291,1.0432,-0.001005,0.9272,0.04,0.6976,10.0591,-0.9111,2235,-0.001005,0.012479,-3.8056,0.00014524,1183,1052,-0.0007941317920993857,-0.0012412199612530299,BNB,15m,range_breakout,trend,4h,F,False,False
-1.4236,-2.057,-0.7469,-0.7985,981,0.8397,0.4684,0.9529,-0.001239,0.8708,0.0176,0.8577,9.0413,-0.7643,982,-0.001239,0.021614,-1.7967,0.07269785,529,453,-0.0009324326409550258,-0.001597494735272769,BNB,15m,range_breakout,trend,12h,F,False,False
-8.8379,-12.4912,-0.9633,-0.9941,5221,0.6234,0.3842,0.9994,-0.000944,0.8689,0.0936,0.5575,18.8434,-0.9935,5227,-0.000944,0.006118,-11.1539,0.0,2612,2615,-0.0009057898271373319,-0.000981820609732189,BNB,15m,macd_scalp,trend,1h,F,False,False
-4.7964,-6.0375,-0.9336,-0.9757,2524,0.6928,0.4285,0.924,-0.001451,0.8512,0.0452,-0.8185,11.5882,-0.9788,2525,-0.001451,0.012045,-6.0533,0.0,1257,1268,-0.0014051616958020423,-0.0014965049498389393,BNB,15m,macd_scalp,trend,4h,F,False,False
-0.7904,-1.1086,-0.5849,-0.7542,781,0.9122,0.4756,1.0057,-0.000671,0.9634,0.0184,0.2141,7.1905,-0.6041,1026,-0.000671,0.021545,-0.9975,0.31876498,500,526,-0.0006310545645701617,-0.0007088417546672201,BNB,15m,macd_scalp,trend,12h,F,False,False
-3.8576,-5.1784,-0.7411,-0.7843,1417,0.6621,0.4311,0.8738,-0.000943,0.6963,0.0256,1.3013,22.4364,-0.75,1429,-0.000943,0.007322,-4.8685,1.25e-06,653,776,-0.0005574249242728244,-0.0012675673318494006,BNB,15m,keltner_mr,mean_reversion,1h,F,False,False
-1.7099,-2.1993,-0.6197,-0.7497,814,0.8104,0.465,0.9323,-0.000893,0.8132,0.0182,0.1906,12.0263,-0.6303,1015,-0.000893,0.013184,-2.158,0.03116259,469,546,-0.00023511715810547472,-0.001458191548683511,BNB,15m,keltner_mr,mean_reversion,4h,F,False,False
-2.4333,-2.993,-0.8247,-0.8297,496,0.6878,0.4571,0.8168,-0.00267,0.7324,0.0113,-0.2127,15.1235,-0.8406,630,-0.00267,0.021825,-3.071,0.00222581,290,340,-0.0029496762891990476,-0.002432037651097598,BNB,15m,keltner_mr,mean_reversion,12h,F,False,False
-4.8018,-5.9925,-0.7898,-0.8195,1626,0.6253,0.4002,0.937,-0.000996,0.7773,0.0292,-1.8803,35.3845,-0.8098,1629,-0.000996,0.006634,-6.0601,0.0,871,758,-0.0008754881349786664,-0.0011346524451486912,BNB,15m,dual_ema_adx,trend,1h,F,False,False
-2.7351,-3.5217,-0.7492,-0.7899,1117,0.744,0.474,0.8258,-0.001171,0.8015,0.0206,-0.5169,8.2381,-0.7599,1152,-0.001171,0.011516,-3.4519,0.00057694,638,514,-0.0008495236004597104,-0.0015704613560953236,BNB,15m,dual_ema_adx,trend,4h,F,False,False
-0.8267,-1.0626,-0.5782,-0.6585,563,0.8917,0.4931,0.9169,-0.00083,0.8124,0.0129,-0.4444,12.503,-0.5339,720,-0.00083,0.021341,-1.0434,0.29712114,392,328,-0.0002472294299056914,-0.0015261244048404687,BNB,15m,dual_ema_adx,trend,12h,F,False,False
-4.295,-6.3638,-0.8054,-0.8623,1684,0.6633,0.3725,1.1175,-0.001086,0.9553,0.0302,0.7213,17.8437,-0.8487,1686,-0.001086,0.008225,-5.4206,7e-08,822,864,-0.000887857444457841,-0.0012740506245449987,BNB,15m,vol_spike_brk,trend,1h,F,False,False
-1.5434,-2.4244,-0.6632,-0.7339,1176,0.8506,0.4397,1.084,-0.000735,0.9729,0.023,0.947,7.8253,-0.6543,1285,-0.000735,0.013533,-1.9478,0.05165117,631,654,-0.000475928065118751,-0.0009856471451769385,BNB,15m,vol_spike_brk,trend,4h,F,False,False
-0.9748,-1.3477,-0.6514,-0.7029,709,0.8732,0.4684,0.9909,-0.00102,0.9772,0.0136,0.0719,12.6853,-0.6229,760,-0.00102,0.022862,-1.2303,0.21896751,366,394,-9.495679728683978e-05,-0.001879828065386055,BNB,15m,vol_spike_brk,trend,12h,F,False,False
-8.6219,-10.4765,-0.9243,-0.9736,3242,0.5588,0.4054,0.8197,-0.001112,0.7058,0.0581,-0.9031,7.8962,-0.9744,3244,-0.001112,0.005821,-10.8814,0.0,1328,1916,-0.0009744328440247496,-0.001207632712721505,BNB,15m,stoch_cross,mean_reversion,1h,F,False,False
-4.1306,-4.9947,-0.8771,-0.945,1866,0.6968,0.4501,0.8513,-0.001406,0.807,0.0341,-1.0295,9.3727,-0.9399,1904,-0.001406,0.011768,-5.213,2.1e-07,792,1112,-0.001270213767279886,-0.0015025737246700888,BNB,15m,stoch_cross,mean_reversion,4h,F,False,False
-1.8897,-2.2733,-0.8308,-0.7898,905,0.7903,0.4558,0.9434,-0.001653,0.9577,0.0162,-1.3836,10.0947,-0.8174,906,-0.001653,0.020857,-2.385,0.01728556,356,550,-0.0013397450039269183,-0.0018551832434853654,BNB,15m,stoch_cross,mean_reversion,12h,F,False,False
-6.3069,-6.7091,-0.9956,-0.9998,7357,0.7325,0.4714,0.8214,-0.001089,0.8284,0.1323,-5.6016,168.8219,-0.9998,7391,-0.001089,0.011767,-7.9596,0.0,3693,3698,-0.0009274676710779196,-0.001251250194929238,ADA,15m,vwap_mr,mean_reversion,1h,F,False,False
-1.5018,-1.9265,-0.8883,-0.9736,2464,0.8813,0.4916,0.9115,-0.000895,0.8638,0.0479,1.8939,97.5525,-0.9587,2673,-0.000895,0.024402,-1.8954,0.05814712,1339,1334,-0.00044127118976694676,-0.0013496474721457121,ADA,15m,vwap_mr,mean_reversion,4h,F,False,False
-0.1533,-0.2304,-0.6174,-0.8071,907,0.9806,0.4953,0.9994,-0.000246,0.9497,0.0189,3.7145,64.8591,-0.6667,1054,-0.000246,0.041237,-0.1935,0.84662261,533,521,0.0003230118439350086,-0.0008276182598686729,ADA,15m,vwap_mr,mean_reversion,12h,F,False,False
-6.191,-8.3474,-0.9855,-0.9988,6164,0.7394,0.4481,0.9108,-0.001014,0.8054,0.111,0.1524,13.1959,-0.9987,6202,-0.001014,0.010221,-7.8134,0.0,3084,3118,-0.0010166401823172746,-0.001011537509216895,ADA,15m,stoch_rsi,mean_reversion,1h,F,False,False
-2.176,-3.2339,-0.9306,-0.9854,2557,0.8341,0.4649,0.9602,-0.001228,0.92,0.0479,5.6987,146.5898,-0.981,2676,-0.001228,0.023136,-2.7462,0.0060699,1336,1340,-0.0011186107873123706,-0.0013375122442192914,ADA,15m,stoch_rsi,mean_reversion,4h,F,False,False
-1.3762,-2.0799,-0.8883,-0.9629,1007,0.8405,0.4557,1.004,-0.002162,0.9331,0.0188,3.4945,67.3383,-0.954,1049,-0.002162,0.040314,-1.7369,0.08270499,531,518,-0.00219189651360664,-0.002131145219883112,ADA,15m,stoch_rsi,mean_reversion,12h,F,False,False
-7.7218,-9.7164,-0.9997,-1.0,11598,0.7411,0.4156,1.0422,-0.001039,0.9153,0.2078,-5.5628,302.2134,-1.0,11606,-0.001039,0.01149,-9.7453,0.0,5661,5945,-0.0009743871457071618,-0.0011012116818392703,ADA,15m,ema_ribbon,trend,1h,F,False,False
-2.3321,-2.9062,-0.9625,-0.9945,3269,0.8402,0.4459,1.0441,-0.001231,0.9985,0.0586,-1.4554,87.6168,-0.9934,3272,-0.001231,0.023918,-2.9433,0.00327069,1585,1687,-0.0010051969793868673,-0.001442535212152527,ADA,15m,ema_ribbon,trend,4h,F,False,False
-0.8414,-1.1252,-0.8257,-0.9778,726,0.9003,0.4579,1.0659,-0.001348,1.0026,0.0204,0.341,41.7232,-0.9274,1140,-0.001348,0.042847,-1.0619,0.28852196,555,585,-0.0006880142788127592,-0.0019731907139684387,ADA,15m,ema_ribbon,trend,12h,F,False,False
-1.3148,-1.9562,-0.5364,-0.2954,156,0.6805,0.4268,0.9141,-0.00167,0.7604,0.0028,0.6791,4.8373,-0.2402,157,-0.00167,0.012608,-1.6593,0.09906396,82,75,0.0007420306339779346,-0.004306292956378342,ADA,15m,bollinger_mr,mean_reversion,1h,F,False,False
-0.175,-0.2895,-0.2288,-0.2452,115,0.9523,0.4679,1.0828,-0.000372,1.0778,0.0028,0.4997,2.2616,-0.0879,156,-0.000372,0.021006,-0.2209,0.82545409,82,74,0.0023777811373301974,-0.0034180737373949383,ADA,15m,bollinger_mr,mean_reversion,4h,F,False,False
-0.063,-0.0732,-0.184,-0.4884,105,0.9811,0.5625,0.7631,-0.000259,0.9531,0.0026,-1.0847,5.2316,-0.1393,144,-0.000259,0.039021,-0.0796,0.93670183,74,70,0.0005934751989121175,-0.0011595589683879289,ADA,15m,bollinger_mr,mean_reversion,12h,F,False,False
-1.2506,-2.4001,-0.7044,-0.6664,1095,0.8363,0.4574,0.9922,-0.000729,0.903,0.0214,11.6979,280.2051,-0.6356,1196,-0.000729,0.015964,-1.5783,0.11476647,620,576,-0.0005886993747978954,-0.0008790955236116284,ADA,15m,rsi_extreme,mean_reversion,1h,F,False,False
-1.3347,-1.5053,-0.7896,-0.8491,818,0.8112,0.4819,0.8721,-0.001585,0.6864,0.0158,-0.7988,87.5296,-0.8293,884,-0.001585,0.027972,-1.6845,0.09244026,459,425,-0.0011409248982730187,-0.002064127388945141,ADA,15m,rsi_extreme,mean_reversion,4h,F,False,False
-0.3147,-0.418,-0.5876,-0.7402,545,0.9507,0.5093,0.9158,-0.000683,0.9282,0.0105,1.1115,25.5455,-0.5971,589,-0.000683,0.041708,-0.3971,0.69140422,302,287,0.0007200946126277245,-0.0021584442040990153,ADA,15m,rsi_extreme,mean_reversion,12h,F,False,False
-7.3243,-9.7779,-0.9994,-1.0,8918,0.7291,0.4189,1.0116,-0.001234,0.9265,0.1601,-0.1136,73.709,-1.0,8941,-0.001234,0.012626,-9.2436,0.0,4463,4478,-0.001134098400124094,-0.0013341517294542717,ADA,15m,momentum,trend,1h,F,False,False
-3.0712,-3.5503,-0.979,-0.9974,2983,0.7952,0.4519,0.9644,-0.001682,0.9442,0.0534,-4.046,103.9993,-0.9974,2985,-0.001682,0.023715,-3.8761,0.00010845,1469,1516,-0.0014468856845259908,-0.001910767822896964,ADA,15m,momentum,trend,4h,F,False,False
-0.8917,-1.0499,-0.8506,-0.9569,750,0.8953,0.4795,0.9719,-0.001414,0.8882,0.0196,-2.7664,58.1263,-0.9313,1097,-0.001414,0.041613,-1.1254,0.26067314,560,537,-0.0008073079314838065,-0.0020465016596555754,ADA,15m,momentum,trend,12h,F,False,False
-3.8466,-6.538,-0.9457,-0.9882,3894,0.769,0.4108,1.1029,-0.00103,1.0139,0.0698,6.8564,188.9653,-0.987,3897,-0.00103,0.013246,-4.8546,1.25e-06,1947,1950,-0.0008950762106303455,-0.001164866698154567,ADA,15m,range_breakout,trend,1h,F,False,False
-1.5286,-1.9039,-0.8676,-0.9485,2180,0.874,0.4512,1.0631,-0.000968,0.9712,0.0391,-2.7274,78.7001,-0.9365,2181,-0.000968,0.023426,-1.9292,0.05384102,1083,1098,-0.0009089098512051785,-0.0010257059785168008,ADA,15m,range_breakout,trend,4h,F,False,False
-0.3138,-0.5044,-0.6429,-0.8182,597,0.9616,0.4789,1.0462,-0.000494,0.9663,0.0174,1.9665,21.5659,-0.6955,973,-0.000494,0.038877,-0.396,0.69218399,486,487,-0.000770039412160773,-0.00021764638225837477,ADA,15m,range_breakout,trend,12h,F,False,False
-4.8389,-8.0852,-0.9712,-0.996,5164,0.7538,0.4262,1.0149,-0.000984,0.8845,0.093,7.605,238.6306,-0.9957,5195,-0.000984,0.011613,-6.1069,0.0,2626,2569,-0.0010292500096948166,-0.0009376166164713043,ADA,15m,macd_scalp,trend,1h,F,False,False
-2.9136,-4.021,-0.955,-0.9896,2358,0.7936,0.4661,0.9091,-0.001598,0.8192,0.0451,1.8788,42.7005,-0.9902,2521,-0.001598,0.021825,-3.6771,0.00024086,1272,1249,-0.0015624701687815495,-0.0016348885168742326,ADA,15m,macd_scalp,trend,4h,F,False,False
-1.2128,-1.385,-0.8598,-0.9621,1025,0.8614,0.4795,0.935,-0.001869,0.8932,0.0184,-2.4507,35.6475,-0.939,1026,-0.001869,0.039119,-1.5306,0.12617988,457,569,-0.0010990487160714745,-0.0024878635075151344,ADA,15m,macd_scalp,trend,12h,F,False,False
-3.5855,-4.8046,-0.8033,-0.8281,1229,0.6886,0.4464,0.8538,-0.001358,0.7915,0.0221,-0.0173,5.8931,-0.825,1232,-0.001358,0.010535,-4.5251,6.62e-06,615,617,-0.0011088266300003742,-0.0016065964474007474,ADA,15m,keltner_mr,mean_reversion,1h,F,False,False
-1.8583,-2.4726,-0.7705,-0.8355,827,0.7941,0.4646,0.9149,-0.001628,0.7645,0.016,0.0419,4.9579,-0.8068,891,-0.001628,0.020724,-2.3453,0.0192324,456,435,-0.0009677141025230665,-0.002320760591784848,ADA,15m,keltner_mr,mean_reversion,4h,F,False,False
-0.5772,-0.7408,-0.6325,-0.7603,578,0.9189,0.5118,0.8764,-0.001088,1.007,0.0106,-0.6782,4.0115,-0.6481,592,-0.001088,0.036351,-0.7285,0.46659753,297,295,-0.00039836846517727535,-0.0017830780411044933,ADA,15m,keltner_mr,mean_reversion,12h,F,False,False
-2.225,-4.5718,-0.7987,-0.8183,1546,0.7574,0.412,1.0809,-0.000999,0.8813,0.0278,13.4693,364.8438,-0.8152,1551,-0.000999,0.014017,-2.808,0.00504705,834,717,-0.000745405741927689,-0.0012949129820002514,ADA,15m,dual_ema_adx,trend,1h,F,False,False
-1.6429,-2.5875,-0.8344,-0.8291,1106,0.8187,0.4487,1.0057,-0.001432,0.827,0.0199,3.962,68.8355,-0.8466,1112,-0.001432,0.023024,-2.0734,0.03836311,612,500,-0.0010764895215827233,-0.0018661494119002866,ADA,15m,dual_ema_adx,trend,4h,F,False,False
-1.6711,-1.8382,-0.8845,-0.9553,671,0.7731,0.4507,0.9422,-0.003293,0.8605,0.0124,-3.7128,52.0953,-0.9486,690,-0.003293,0.041018,-2.109,0.03530777,367,323,-0.0017476141860733598,-0.005049291704415531,ADA,15m,dual_ema_adx,trend,12h,F,False,False
-2.3989,-3.9832,-0.8434,-0.9174,1709,0.7699,0.4042,1.1348,-0.001246,0.9229,0.0307,6.8729,157.7682,-0.9063,1712,-0.001246,0.017022,-3.0276,0.00250213,796,916,-0.0004725395494397804,-0.0019172711216308693,ADA,15m,vol_spike_brk,trend,1h,F,False,False
-1.1093,-1.2239,-0.7967,-0.8904,899,0.8719,0.4522,1.0564,-0.001069,1.0549,0.0232,-5.5681,126.9569,-0.8603,1296,-0.001069,0.027476,-1.4001,0.1617364,605,691,-0.0007536817750382966,-0.0013442104736075754,ADA,15m,vol_spike_brk,trend,4h,F,False,False
-0.6392,-0.722,-0.7486,-0.9125,606,0.9052,0.4696,1.0222,-0.001307,0.9551,0.0133,-3.0239,53.6781,-0.8396,741,-0.001307,0.044116,-0.8067,0.42010041,337,404,0.00018970814080963557,-0.0025561382311899803,ADA,15m,vol_spike_brk,trend,12h,F,False,False
-3.0132,-4.1535,-0.8449,-0.89,2929,0.8096,0.4716,0.9072,-0.000705,0.8298,0.0526,0.8087,16.5365,-0.8915,2937,-0.000705,0.010054,-3.8028,0.000146,1429,1508,-0.0005104968437022984,-0.0008902593195082328,ADA,15m,stoch_cross,mean_reversion,1h,F,False,False
-1.4294,-2.1447,-0.8325,-0.9132,1753,0.8611,0.4798,0.9335,-0.001026,0.904,0.0315,6.5515,162.2229,-0.8972,1761,-0.001026,0.023869,-1.804,0.07140731,860,901,-0.00037449892138368394,-0.001648034425683155,ADA,15m,stoch_cross,mean_reversion,4h,F,False,False
-0.0042,-0.0065,-0.4321,-0.8573,617,0.9994,0.4834,1.0683,-8e-06,1.1972,0.0156,3.2845,51.6122,-0.5215,871,-8e-06,0.042219,-0.0053,0.99578052,436,435,-0.00012526721894083462,0.0001104030165985688,ADA,15m,stoch_cross,mean_reversion,12h,F,False,False
-7.3364,-9.1538,-0.9958,-0.9998,7556,0.7304,0.4557,0.8724,-0.001092,0.8038,0.1354,-0.8642,10.361,-0.9998,7564,-0.001092,0.01026,-9.259,0.0,3826,3738,-0.0009978994113112607,-0.0011888321228285788,AVAX,15m,vwap_mr,mean_reversion,1h,F,False,False
-3.2218,-4.1299,-0.9566,-0.9928,2533,0.7963,0.4717,0.8919,-0.001571,0.8391,0.048,-0.6571,8.0949,-0.9915,2682,-0.001571,0.020013,-4.0661,4.918e-05,1385,1297,-0.001357139584557862,-0.0018000036485890391,AVAX,15m,vwap_mr,mean_reversion,4h,F,False,False
-1.4738,-2.0509,-0.8519,-0.9557,1010,0.8536,0.4625,0.9921,-0.001954,0.9723,0.0189,-0.3359,3.7623,-0.9315,1053,-0.001954,0.034092,-1.86,0.06315798,533,520,-0.0019692653784875802,-0.0019387446658728333,AVAX,15m,vwap_mr,mean_reversion,12h,F,False,False
-6.8616,-9.4682,-0.9882,-0.999,6216,0.725,0.4414,0.9176,-0.00107,0.8133,0.1113,0.5317,18.2129,-0.999,6217,-0.00107,0.009742,-8.6598,0.0,3100,3117,-0.0011944148524051098,-0.0009462393065789754,AVAX,15m,stoch_rsi,mean_reversion,1h,F,False,False
-2.8834,-3.9505,-0.9413,-0.9879,2637,0.8135,0.4579,0.9631,-0.001401,0.9431,0.0474,0.1889,8.6001,-0.9855,2649,-0.001401,0.019811,-3.6391,0.00027886,1338,1311,-0.0017245466493775268,-0.001070184084760252,AVAX,15m,stoch_rsi,mean_reversion,4h,F,False,False
-0.5219,-0.7846,-0.6278,-0.8807,524,0.9465,0.4787,1.0308,-0.000669,1.0401,0.0189,0.0065,2.3717,-0.7226,1055,-0.000669,0.032993,-0.6587,0.51025616,544,511,-0.0007277938339997909,-0.0006065214540766276,AVAX,15m,stoch_rsi,mean_reversion,12h,F,False,False
-8.2862,-12.3863,-0.9994,-1.0,11621,0.7541,0.427,1.0117,-0.000969,0.9189,0.2082,0.6647,9.0736,-1.0,11629,-0.000969,0.009997,-10.4577,0.0,5779,5850,-0.0009938539824645902,-0.0009454308742437952,AVAX,15m,ema_ribbon,trend,1h,F,False,False
-1.6572,-2.4697,-0.8828,-0.9601,3176,0.9004,0.4654,1.0342,-0.00072,1.0089,0.0587,0.4739,6.8935,-0.95,3281,-0.00072,0.019706,-2.0915,0.03655794,1647,1634,-0.0007567232622134279,-0.0006820810374945312,AVAX,15m,ema_ribbon,trend,4h,F,False,False
1.0691,1.6019,1.0274,-0.7191,454,1.1163,0.5105,1.0702,0.00132,1.1535,0.0204,-0.0274,3.9192,1.4138,1140,0.00132,0.033032,1.3492,0.17753196,574,566,0.0011682155388279619,0.0014738737329744156,AVAX,15m,ema_ribbon,trend,12h,C,False,False
-1.1395,-1.5048,-0.5013,-0.2675,119,0.703,0.4621,0.8185,-0.001502,0.9377,0.0026,-0.0894,4.821,-0.205,145,-0.001502,0.012575,-1.4381,0.15257252,73,72,-0.0010586980166015557,-0.0019510248235304834,AVAX,15m,bollinger_mr,mean_reversion,1h,F,False,False
-0.0088,-0.0131,-0.0818,-0.2446,96,0.9975,0.5069,0.9702,-1.9e-05,0.776,0.0026,0.03,1.0612,-0.0317,144,-1.9e-05,0.020303,-0.0112,0.99111226,72,72,0.0011355933699382956,-0.0011733529024274903,AVAX,15m,bollinger_mr,mean_reversion,4h,F,False,False
-0.8609,-1.2249,-0.5736,-0.5633,88,0.7803,0.5115,0.7454,-0.00389,0.6283,0.0023,-0.2295,0.3708,-0.4629,131,-0.00389,0.040979,-1.0865,0.27928267,67,64,-0.0012809595962906017,-0.006621293795127534,AVAX,15m,bollinger_mr,mean_reversion,12h,F,False,False
-3.136,-4.0907,-0.7814,-0.7957,1227,0.7229,0.4551,0.8657,-0.001197,0.8677,0.0221,-0.5494,6.3823,-0.7875,1235,-0.001197,0.010625,-3.9578,7.995e-05,641,594,-0.001238111663690195,-0.0011517280426003814,AVAX,15m,rsi_extreme,mean_reversion,1h,F,False,False
-2.2756,-2.5818,-0.8327,-0.9059,696,0.7407,0.444,0.9277,-0.002199,0.8693,0.0161,-2.7554,35.2369,-0.8931,901,-0.002199,0.022987,-2.872,0.00417469,465,436,-0.0025256954910533413,-0.0018514042682398436,AVAX,15m,rsi_extreme,mean_reversion,4h,F,False,False
-0.7496,-1.0367,-0.6702,-0.8039,387,0.8986,0.4786,0.9789,-0.001376,1.0115,0.0109,-0.2805,3.0119,-0.7085,608,-0.001376,0.035861,-0.946,0.34451999,319,289,0.0004104309255576524,-0.003347512635158428,AVAX,15m,rsi_extreme,mean_reversion,12h,F,False,False
-6.5286,-9.654,-0.9968,-0.9999,9134,0.7792,0.431,1.0289,-0.000937,0.9674,0.1638,0.268,9.1415,-0.9999,9147,-0.000937,0.010879,-8.2395,0.0,4604,4543,-0.0008745813821763505,-0.0010006942185005212,AVAX,15m,momentum,trend,1h,F,False,False
-1.2687,-1.8511,-0.8378,-0.9308,2995,0.9192,0.476,1.0119,-0.000596,1.013,0.0538,0.4706,10.2337,-0.9102,3002,-0.000596,0.020382,-1.6012,0.10944334,1505,1497,-0.0006133743225798438,-0.0005777835573107546,AVAX,15m,momentum,trend,4h,F,False,False
-0.2427,-0.3355,-0.6485,-0.7483,1097,0.9738,0.4954,0.9917,-0.000329,0.9611,0.0197,0.0493,6.7448,-0.6528,1098,-0.000329,0.035546,-0.3063,0.75945108,577,521,-0.0004950321921773306,-0.00014417535932497857,AVAX,15m,momentum,trend,12h,F,False,False
-4.1535,-6.394,-0.936,-0.9844,3919,0.7817,0.4262,1.0525,-0.000966,1.0169,0.0702,0.7239,9.282,-0.9826,3921,-0.000966,0.011543,-5.242,1.7e-07,1984,1937,-0.0008766636804247287,-0.001058082801043985,AVAX,15m,range_breakout,trend,1h,F,False,False
-1.106,-1.6885,-0.7833,-0.8811,2179,0.9168,0.4592,1.0798,-0.000633,1.0809,0.039,0.6317,8.5861,-0.8453,2180,-0.000633,0.021171,-1.3959,0.16290006,1070,1110,-0.00022058666863724515,-0.0010303991707812205,AVAX,15m,range_breakout,trend,4h,F,False,False
-0.2093,-0.3062,-0.4932,-0.8308,894,0.977,0.5062,0.9532,-0.000287,0.9619,0.0174,-0.0121,3.0132,-0.5682,974,-0.000287,0.033868,-0.2641,0.7917413,479,495,-0.0003145541533508189,-0.00025960153307148413,AVAX,15m,range_breakout,trend,12h,F,False,False
-5.9285,-8.4466,-0.9759,-0.9967,5230,0.737,0.4301,0.9764,-0.001044,0.9212,0.0937,0.2448,12.7752,-0.9968,5231,-0.001044,0.010095,-7.4822,0.0,2616,2615,-0.001104621817150366,-0.0009840363987293672,AVAX,15m,macd_scalp,trend,1h,F,False,False
-3.3839,-4.5248,-0.956,-0.9915,2318,0.7797,0.4621,0.9077,-0.001673,0.8994,0.0451,-0.2898,7.4675,-0.991,2517,-0.001673,0.019659,-4.2706,2.021e-05,1245,1272,-0.0017026770234077775,-0.0016448401869632121,AVAX,15m,macd_scalp,trend,4h,F,False,False
0.3084,0.4464,-0.152,-0.674,404,1.034,0.5024,1.0239,0.000416,0.981,0.0183,0.0279,2.9058,-0.1582,1023,0.000416,0.034158,0.3893,0.69717214,506,517,0.00023760712315728743,0.0005900140251567467,AVAX,15m,macd_scalp,trend,12h,D,False,False
-3.3422,-4.2263,-0.8176,-0.8189,1229,0.7048,0.452,0.8544,-0.001368,0.7362,0.022,-0.6086,6.3607,-0.8286,1230,-0.001368,0.011372,-4.2181,2.645e-05,599,631,-0.0016760976520449181,-0.0010750362282129571,AVAX,15m,keltner_mr,mean_reversion,1h,F,False,False
-2.4712,-3.133,-0.8378,-0.8892,861,0.7327,0.4479,0.9031,-0.002281,0.8086,0.0155,-0.5862,6.3868,-0.8865,864,-0.002281,0.021502,-3.1188,0.00187614,425,439,-0.0023183902016617247,-0.0022457027094866374,AVAX,15m,keltner_mr,mean_reversion,4h,F,False,False
-1.6106,-2.0909,-0.8504,-0.8683,395,0.7901,0.4646,0.9105,-0.003026,0.823,0.0104,-0.7144,3.9349,-0.8819,579,-0.003026,0.035823,-2.0326,0.04254531,288,291,-0.003706047957245495,-0.002353237961373286,AVAX,15m,keltner_mr,mean_reversion,12h,F,False,False
-3.4933,-5.2952,-0.8074,-0.8358,1602,0.7308,0.4318,0.9618,-0.001067,0.9112,0.0287,0.521,5.587,-0.8329,1605,-0.001067,0.009699,-4.4088,1.109e-05,825,780,-0.0012662076377168074,-0.0008569692987318159,AVAX,15m,dual_ema_adx,trend,1h,F,False,False
