sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,asset,timeframe,strategy,type,holding,holding_bars,grade,pass_raw,pass_bonf
-29.4085,-43.3084,-1.0,-1.0,31075,0.5927,0.3927,0.9165,-0.00108,0.8103,0.2709,4.5344,270.0831,-1.0,31156,-0.00108,0.006202,-30.749,0.0,INJ,5m,ema_ribbon,tr,15m,3,F,False,False
-15.5764,-23.2889,-1.0,-1.0,16545,0.6767,0.4163,0.9489,-0.00113,0.8678,0.1442,4.8302,199.1735,-1.0,16588,-0.00113,0.008932,-16.2864,0.0,INJ,5m,ema_ribbon,tr,30m,6,F,False,False
-11.1254,-17.2366,-1.0,-1.0,11472,0.725,0.4318,0.9542,-0.001116,0.9028,0.1,4.0914,148.5173,-1.0,11504,-0.001116,0.010293,-11.6326,0.0,INJ,5m,ema_ribbon,tr,45m,9,F,False,False
-8.5296,-11.7123,-1.0,-1.0,8816,0.7529,0.4399,0.9584,-0.001142,0.9041,0.0769,0.0035,61.106,-1.0,8842,-0.001142,0.012045,-8.9185,0.0,INJ,5m,ema_ribbon,tr,1h,12,F,False,False
-6.6178,-9.6972,-0.9998,-0.9998,6046,0.7708,0.4423,0.9719,-0.001275,0.898,0.0526,1.3423,34.7396,-0.9998,6048,-0.001275,0.014332,-6.9194,0.0,INJ,5m,ema_ribbon,tr,1.5h,18,F,False,False
-4.63,-6.8966,-0.9975,-0.9979,4187,0.8146,0.4548,0.9766,-0.001149,0.969,0.04,0.8313,16.1188,-0.9972,4600,-0.001149,0.016103,-4.8411,1.33e-06,INJ,5m,ema_ribbon,tr,2h,24,F,False,False
-3.1699,-4.5979,-0.9958,-0.9896,3117,0.8353,0.4631,0.9683,-0.00126,0.8951,0.0271,1.8049,49.6775,-0.9902,3118,-0.00126,0.021219,-3.3144,0.00092877,INJ,5m,ema_ribbon,tr,3h,36,F,False,False
-0.2302,-0.3583,-0.6393,-0.9006,1465,0.9852,0.4787,1.0729,-0.000119,1.1059,0.0204,1.9071,42.6491,-0.6083,2346,-0.000119,0.023927,-0.2407,0.8097826,INJ,5m,ema_ribbon,tr,4h,48,F,False,False
-1.5052,-2.1462,-0.9435,-0.9541,986,0.888,0.474,0.9855,-0.001168,0.978,0.0137,1.1272,32.7378,-0.9195,1576,-0.001168,0.029451,-1.5739,0.11572063,INJ,5m,ema_ribbon,tr,6h,72,F,False,False
-0.3343,-0.5037,-0.7758,-0.7546,847,0.9721,0.4987,0.977,-0.00032,0.9818,0.0103,0.4542,5.1655,-0.618,1185,-0.00032,0.031479,-0.3495,0.72676746,INJ,5m,ema_ribbon,tr,8h,96,F,False,False
-0.8236,-1.2143,-0.8982,-0.8297,440,0.9199,0.4949,0.9387,-0.001163,0.9208,0.0069,0.1135,2.6023,-0.7757,792,-0.001163,0.038005,-0.8612,0.38941179,INJ,5m,ema_ribbon,tr,12h,144,F,False,False
-12.5565,-17.1567,-0.9822,-0.9421,2870,0.4955,0.3653,0.8609,-0.000977,0.6956,0.025,-0.1482,7.6608,-0.9414,2877,-0.000977,0.003993,-13.1289,0.0,INJ,5m,rsi_extreme,mr,5m,1,F,False,False
-9.214,-11.794,-0.9853,-0.9587,2851,0.5768,0.3942,0.8866,-0.001081,0.7342,0.025,-1.3661,36.609,-0.9577,2877,-0.001081,0.006017,-9.6341,0.0,INJ,5m,rsi_extreme,mr,10m,2,F,False,False
-4.9697,-4.1969,-0.9934,-0.9859,2775,0.5714,0.4159,0.8024,-0.001369,0.7466,0.0241,-34.2476,1564.6185,-0.9856,2777,-0.001369,0.013881,-5.1963,2.2e-07,INJ,5m,rsi_extreme,mr,15m,3,F,False,False
-4.6682,-4.7202,-0.9668,-0.9666,2451,0.7065,0.4623,0.8219,-0.001129,0.7179,0.0215,-10.5309,319.56,-0.9492,2477,-0.001129,0.011508,-4.881,1.12e-06,INJ,5m,rsi_extreme,mr,30m,6,F,False,False
-3.1796,-3.6644,-0.929,-0.9195,2231,0.804,0.4718,0.9001,-0.000837,0.8007,0.02,-3.8274,85.6848,-0.8781,2304,-0.000837,0.012088,-3.3245,0.00089964,INJ,5m,rsi_extreme,mr,45m,9,F,False,False
-2.463,-2.7534,-0.903,-0.9174,2033,0.8382,0.4733,0.9328,-0.000782,0.843,0.0189,-4.1513,86.7494,-0.8545,2172,-0.000782,0.014148,-2.5753,0.01008178,INJ,5m,rsi_extreme,mr,1h,12,F,False,False
-2.4826,-2.8623,-0.9067,-0.9433,1879,0.8347,0.4853,0.8853,-0.000954,0.8572,0.0169,-2.4426,38.1818,-0.8792,1939,-0.000954,0.016187,-2.5958,0.00950809,INJ,5m,rsi_extreme,mr,1.5h,18,F,False,False
-3.1002,-3.7751,-0.9593,-0.9523,1761,0.7957,0.4779,0.8694,-0.00136,0.8116,0.0153,-1.1689,13.0821,-0.9312,1762,-0.00136,0.017612,-3.2415,0.00121109,INJ,5m,rsi_extreme,mr,2h,24,F,False,False
-1.6251,-1.8813,-0.9144,-0.8958,1496,0.8712,0.4783,0.9503,-0.000981,0.8903,0.013,-3.0334,60.237,-0.8457,1497,-0.000981,0.022346,-1.6992,0.08949651,INJ,5m,rsi_extreme,mr,3h,36,F,False,False
-2.8257,-3.7823,-0.9737,-0.9437,1285,0.794,0.4635,0.9193,-0.001872,0.8654,0.0112,-0.5225,6.25,-0.9359,1286,-0.001872,0.022725,-2.9545,0.00318852,INJ,5m,rsi_extreme,mr,4h,48,F,False,False
-1.7355,-2.6643,-0.9321,-0.9137,1001,0.8494,0.4653,0.9762,-0.001653,0.9033,0.0088,0.8373,8.079,-0.8758,1008,-0.001653,0.028928,-1.8147,0.0698732,INJ,5m,rsi_extreme,mr,6h,72,F,False,False
-1.4934,-2.1294,-0.9372,-0.8854,838,0.8585,0.4648,0.9884,-0.001762,0.9162,0.0073,-0.3508,10.8452,-0.8557,839,-0.001762,0.032683,-1.5615,0.11878387,INJ,5m,rsi_extreme,mr,8h,96,F,False,False
0.2906,0.4252,-0.2624,-0.7368,581,1.0347,0.496,1.0514,0.000512,1.1058,0.0054,-0.065,4.0777,-0.2094,623,0.000512,0.042032,0.3038,0.76135853,INJ,5m,rsi_extreme,mr,12h,144,D,False,False
-42.4894,-48.2186,-1.0,-1.0,56855,0.4549,0.342,0.8753,-0.001079,0.7191,0.4946,-34.6416,9686.4022,-1.0,56874,-0.001079,0.005793,-44.4263,0.0,INJ,5m,momentum,tr,5m,1,F,False,False
-36.5879,-55.4721,-1.0,-1.0,34961,0.5514,0.3775,0.9092,-0.001102,0.7888,0.3048,3.312,144.8524,-1.0,35054,-0.001102,0.005395,-38.2557,0.0,INJ,5m,momentum,tr,10m,2,F,False,False
-27.19,-39.0295,-1.0,-1.0,25672,0.5871,0.393,0.9069,-0.001187,0.8066,0.2244,3.5435,241.3736,-1.0,25803,-0.001187,0.006706,-28.4295,0.0,INJ,5m,momentum,tr,15m,3,F,False,False
-16.1985,-24.623,-1.0,-1.0,15105,0.6654,0.4141,0.9415,-0.001231,0.8546,0.1318,3.9619,161.0191,-1.0,15156,-0.001231,0.008946,-16.937,0.0,INJ,5m,momentum,tr,30m,6,F,False,False
-9.8154,-15.4243,-1.0,-1.0,10568,0.7469,0.4299,0.9906,-0.001051,0.9136,0.0939,3.0243,78.1452,-1.0,10803,-0.001051,0.010645,-10.2628,0.0,INJ,5m,momentum,tr,45m,9,F,False,False
-8.3812,-10.9469,-1.0,-1.0,8361,0.7518,0.4409,0.9533,-0.001177,0.8833,0.0729,-2.7857,104.2829,-1.0,8380,-0.001177,0.0123,-8.7633,0.0,INJ,5m,momentum,tr,1h,12,F,False,False
-5.8218,-5.1949,,-1.0001,5811,0.7103,0.4453,0.8847,-0.001743,0.8699,0.0507,-27.6649,1319.0689,-1.0,5834,-0.001743,0.021875,-6.0872,0.0,INJ,5m,momentum,tr,1.5h,18,F,False,False
-5.096,-7.8976,-0.9986,-0.9984,4465,0.7962,0.4494,0.9755,-0.001291,0.9316,0.0388,0.9883,12.5795,-0.9983,4466,-0.001291,0.016187,-5.3283,1e-07,INJ,5m,momentum,tr,2h,24,F,False,False
-2.0961,-3.2456,-0.9757,-0.9584,3035,0.8939,0.4658,1.0251,-0.000788,0.9714,0.0265,0.7833,10.4905,-0.9497,3042,-0.000788,0.019819,-2.1917,0.02847789,INJ,5m,momentum,tr,3h,36,F,False,False
-1.7358,-2.6037,-0.9513,-0.9408,2159,0.8984,0.4779,0.9815,-0.000829,1.0103,0.0201,0.5697,8.6354,-0.9149,2306,-0.000829,0.021927,-1.8149,0.06966865,INJ,5m,momentum,tr,4h,48,F,False,False
-1.0312,-1.5557,-0.9513,-0.8734,1556,0.9226,0.4875,0.9699,-0.000811,0.9708,0.0136,1.3243,24.6995,-0.8566,1559,-0.000811,0.029701,-1.0782,0.28110614,INJ,5m,momentum,tr,6h,72,F,False,False
-0.8678,-1.3209,-0.8274,-0.9267,859,0.9292,0.4885,0.973,-0.000846,0.9628,0.0102,0.3865,4.0924,-0.7963,1175,-0.000846,0.031946,-0.9074,0.36438212,INJ,5m,momentum,tr,8h,96,F,False,False
-0.0856,-0.115,-0.6827,-0.7081,307,0.9911,0.5051,0.9712,-0.000125,0.9775,0.0069,-0.6424,6.7497,-0.5142,788,-0.000125,0.039288,-0.0895,0.92874133,INJ,5m,momentum,tr,12h,144,F,False,False
-10.261,-10.7918,-1.0,-1.0,10323,0.4642,0.3245,0.9661,-0.001156,0.7398,0.0901,-28.0004,4135.2357,-1.0,10363,-0.001156,0.010967,-10.7288,0.0,INJ,5m,range_breakout,tr,5m,1,F,False,False
-16.5778,-26.6719,-0.9999,-1.0,7956,0.5344,0.3569,0.9629,-0.001226,0.7966,0.0694,8.1202,315.7497,-1.0,7985,-0.001226,0.00632,-17.3335,0.0,INJ,5m,range_breakout,tr,10m,2,F,False,False
-14.1204,-23.046,-0.9999,-0.9999,7056,0.5732,0.3683,0.983,-0.001293,0.833,0.0616,7.7092,287.9478,-0.9999,7081,-0.001293,0.00737,-14.7641,0.0,INJ,5m,range_breakout,tr,15m,3,F,False,False
-9.0505,-15.4259,-0.9995,-0.9995,5667,0.6657,0.3932,1.0273,-0.001288,0.9019,0.0494,7.7304,247.1383,-0.9995,5684,-0.001288,0.01026,-9.4631,0.0,INJ,5m,range_breakout,tr,30m,6,F,False,False
-7.3856,-12.9521,-0.999,-0.999,4901,0.7052,0.4096,1.0165,-0.001317,0.9002,0.0427,7.1382,201.4253,-0.9989,4912,-0.001317,0.011954,-7.7223,0.0,INJ,5m,range_breakout,tr,45m,9,F,False,False
-6.9777,-11.5183,-0.9986,-0.9985,4369,0.722,0.4224,0.9872,-0.00138,0.9057,0.0381,2.8357,52.6104,-0.9983,4382,-0.00138,0.012521,-7.2958,0.0,INJ,5m,range_breakout,tr,1h,12,F,False,False
-5.5452,-9.2786,-0.9973,-0.9971,3616,0.7517,0.4275,1.0068,-0.001453,0.9206,0.0315,2.6919,43.7618,-0.9966,3626,-0.001453,0.015091,-5.798,1e-08,INJ,5m,range_breakout,tr,1.5h,18,F,False,False
-4.6139,-7.603,-0.9946,-0.9934,3100,0.7794,0.4333,1.0195,-0.001423,0.9397,0.027,1.6643,20.0597,-0.9921,3109,-0.001423,0.016444,-4.8242,1.47e-06,INJ,5m,range_breakout,tr,2h,24,F,False,False
-3.5048,-5.8849,-0.9931,-0.9859,2329,0.7965,0.433,1.0431,-0.001595,1.0191,0.0203,3.1973,55.1816,-0.9854,2335,-0.001595,0.021026,-3.6646,0.00025329,INJ,5m,range_breakout,tr,3h,36,F,False,False
-2.2462,-3.5438,-0.9785,-0.9526,1864,0.8552,0.4457,1.0636,-0.001293,1.009,0.0163,1.1957,16.2027,-0.9472,1869,-0.001293,0.0238,-2.3485,0.01895052,INJ,5m,range_breakout,tr,4h,48,F,False,False
-1.9742,-3.0837,-0.9627,-0.9463,1337,0.8561,0.4507,1.0431,-0.001581,0.9755,0.0117,0.5734,6.6795,-0.929,1340,-0.001581,0.028039,-2.0642,0.03919362,INJ,5m,range_breakout,tr,6h,72,F,False,False
-1.6144,-2.4019,-0.9504,-0.9372,888,0.861,0.472,0.963,-0.001739,0.9952,0.0092,1.0102,14.4023,-0.9111,1055,-0.001739,0.033469,-1.688,0.09170643,INJ,5m,range_breakout,tr,8h,96,F,False,False
-3.4255,-4.6346,-0.9937,-0.9905,698,0.6906,0.4447,0.8622,-0.005338,0.7805,0.0064,-0.2263,4.5553,-0.9893,733,-0.005338,0.040352,-3.5817,0.00036394,INJ,5m,range_breakout,tr,12h,144,F,False,False
-35.9371,-52.4577,-1.0,-1.0,14654,0.4216,0.327,0.8675,-0.001024,0.6936,0.1275,0.3342,10.3503,-1.0,14668,-0.001024,0.0033,-37.5753,0.0,INJ,5m,macd_scalp,tr,5m,1,F,False,False
-26.5599,-37.1017,-1.0,-1.0,13023,0.5052,0.3643,0.8815,-0.001128,0.7377,0.1133,-0.1123,6.704,-1.0,13024,-0.001128,0.004636,-27.7707,0.0,INJ,5m,macd_scalp,tr,10m,2,F,False,False
-21.0755,-29.8928,-1.0,-1.0,11807,0.5656,0.3843,0.9064,-0.001145,0.7916,0.1027,-0.0048,6.1617,-1.0,11810,-0.001145,0.005646,-22.0362,0.0,INJ,5m,macd_scalp,tr,15m,3,F,False,False
-11.5901,-18.5497,-1.0,-1.0,9396,0.6824,0.4182,0.9492,-0.001082,0.824,0.0817,7.144,286.933,-1.0,9397,-0.001082,0.008654,-12.1184,0.0,INJ,5m,macd_scalp,tr,30m,6,F,False,False
-8.7119,-13.7425,-0.9998,-0.9998,7686,0.7296,0.4375,0.9381,-0.001073,0.8606,0.067,5.9689,212.8374,-0.9998,7701,-0.001073,0.010334,-9.1091,0.0,INJ,5m,macd_scalp,tr,45m,9,F,False,False
-7.6894,-11.5577,-0.9995,-0.9997,6335,0.7457,0.4433,0.9365,-0.001138,0.847,0.0561,2.1727,51.9949,-0.9996,6452,-0.001138,0.011374,-8.0399,0.0,INJ,5m,macd_scalp,tr,1h,12,F,False,False
-4.3794,-6.5555,-0.994,-0.9952,4676,0.8216,0.4541,0.9879,-0.000935,0.9197,0.0416,1.6517,50.8066,-0.9929,4788,-0.000935,0.014129,-4.5791,4.79e-06,INJ,5m,macd_scalp,tr,1.5h,18,F,False,False
-2.4796,-3.6175,-0.9603,-0.9727,3507,0.8878,0.4755,0.9793,-0.000652,0.9335,0.0334,0.2943,5.9468,-0.9488,3840,-0.000652,0.015593,-2.5927,0.00956006,INJ,5m,macd_scalp,tr,2h,24,F,False,False
-3.4103,-5.0466,-0.9879,-0.9907,2687,0.8183,0.4625,0.951,-0.001346,0.8446,0.0238,1.803,36.238,-0.9851,2735,-0.001346,0.019734,-3.5657,0.00036904,INJ,5m,macd_scalp,tr,3h,36,F,False,False
-2.312,-3.3858,-0.9743,-0.9515,1972,0.8643,0.4734,0.9615,-0.00112,0.8991,0.0185,0.1586,3.5685,-0.9429,2123,-0.00112,0.021341,-2.4174,0.01571519,INJ,5m,macd_scalp,tr,4h,48,F,False,False
-2.1871,-2.7788,-0.9567,-0.9842,1074,0.8431,0.483,0.9023,-0.001687,0.9112,0.0128,-1.4224,19.8459,-0.9552,1474,-0.001687,0.028324,-2.2868,0.02234742,INJ,5m,macd_scalp,tr,6h,72,F,False,False
-0.6413,-0.8567,-0.8367,-0.8203,1026,0.9456,0.4991,0.949,-0.000626,0.9027,0.0098,-0.568,5.5456,-0.7185,1126,-0.000626,0.031334,-0.6706,0.5026283,INJ,5m,macd_scalp,tr,8h,96,F,False,False
-1.1558,-1.7514,-0.9715,-0.8513,765,0.8859,0.4765,0.9733,-0.001726,0.9473,0.0067,0.5244,6.9288,-0.8531,766,-0.001726,0.039518,-1.2085,0.22723903,INJ,5m,macd_scalp,tr,12h,144,F,False,False
-7.8685,-10.8547,-0.9552,-0.7334,1455,0.5407,0.382,0.8747,-0.000895,0.711,0.0127,0.0038,5.198,-0.7324,1458,-0.000895,0.004154,-8.2272,0.0,INJ,5m,keltner_mr,mr,5m,1,F,False,False
-3.9039,-4.8673,-0.9084,-0.6657,1266,0.7048,0.419,0.9774,-0.000703,0.8236,0.0122,-2.0607,53.7388,-0.6376,1401,-0.000703,0.006448,-4.0818,4.72e-05,INJ,5m,keltner_mr,mr,10m,2,F,False,False
-1.9966,-1.5919,-0.9355,-0.8709,1214,0.66,0.441,0.8367,-0.001072,0.8223,0.0116,-28.6986,969.101,-0.8416,1338,-0.001072,0.018787,-2.0876,0.03701962,INJ,5m,keltner_mr,mr,15m,3,F,False,False
-1.7615,-1.6298,-0.8291,-0.7391,1128,0.8111,0.4904,0.8429,-0.000722,0.8645,0.0108,-11.9763,304.8145,-0.6456,1246,-0.000722,0.013837,-1.8418,0.06573939,INJ,5m,keltner_mr,mr,30m,6,F,False,False
-0.7499,-0.7886,-0.532,-0.685,1079,0.9259,0.5092,0.8924,-0.000314,0.861,0.0104,-4.9342,96.17,-0.3907,1194,-0.000314,0.01383,-0.7841,0.43311893,INJ,5m,keltner_mr,mr,45m,9,F,False,False
-0.9186,-0.9503,-0.6469,-0.7301,1077,0.9073,0.5009,0.9042,-0.000465,0.9405,0.01,-4.9421,90.1948,-0.5028,1148,-0.000465,0.016395,-0.9605,0.33701054,INJ,5m,keltner_mr,mr,1h,12,F,False,False
-0.8653,-0.9462,-0.6083,-0.7728,1011,0.9162,0.5112,0.8762,-0.000484,0.8482,0.0094,-3.1124,47.7743,-0.5005,1076,-0.000484,0.017548,-0.9047,0.36582146,INJ,5m,keltner_mr,mr,1.5h,18,F,False,False
-0.5964,-0.7127,-0.536,-0.721,954,0.9432,0.5103,0.905,-0.000357,0.9349,0.0088,-1.3846,15.6183,-0.4137,1015,-0.000357,0.018223,-0.6236,0.53302551,INJ,5m,keltner_mr,mr,2h,24,F,False,False
-0.3803,-0.5116,-0.4554,-0.7407,874,0.9636,0.4941,0.9867,-0.000269,0.9615,0.0081,-0.5073,7.9658,-0.3623,929,-0.000269,0.020639,-0.3977,0.69097122,INJ,5m,keltner_mr,mr,3h,36,F,False,False
-0.6924,-0.9449,-0.634,-0.7862,616,0.9312,0.4862,0.9841,-0.000609,0.9232,0.0072,-0.2235,6.2597,-0.5297,833,-0.000609,0.024275,-0.724,0.46927447,INJ,5m,keltner_mr,mr,4h,48,F,False,False
-0.4621,-0.6827,-0.5886,-0.7648,657,0.9493,0.4891,0.9915,-0.000531,0.9481,0.006,0.3368,3.5867,-0.48,691,-0.000531,0.028881,-0.4832,0.62912652,INJ,5m,keltner_mr,mr,6h,72,F,False,False
-1.0715,-1.3913,-0.8465,-0.841,600,0.8766,0.4566,1.0431,-0.00159,0.9239,0.0053,-0.9008,10.2919,-0.7435,611,-0.00159,0.035085,-1.1203,0.26302429,INJ,5m,keltner_mr,mr,8h,96,F,False,False
-0.8698,-1.1747,-0.7426,-0.8875,435,0.8913,0.4813,0.9605,-0.00164,0.9537,0.0042,-0.5248,3.9897,-0.6916,482,-0.00164,0.039577,-0.9095,0.36354894,INJ,5m,keltner_mr,mr,12h,144,F,False,False
-21.9225,-32.7666,-0.998,-0.9969,5397,0.4092,0.3212,0.8647,-0.001059,0.6634,0.047,1.092,16.1973,-0.9968,5401,-0.001059,0.003396,-22.9218,0.0,INJ,5m,dual_ema_adx,tr,5m,1,F,False,False
-16.4115,-24.2219,-0.9979,-0.9968,4961,0.5025,0.3548,0.9137,-0.001143,0.785,0.0432,0.4815,8.4807,-0.9968,4966,-0.001143,0.004693,-17.1596,0.0,INJ,5m,dual_ema_adx,tr,10m,2,F,False,False
-13.1281,-18.5027,-0.9974,-0.9956,4637,0.5641,0.3855,0.8993,-0.001153,0.7613,0.0404,0.0036,7.1006,-0.9956,4641,-0.001153,0.005724,-13.7265,0.0,INJ,5m,dual_ema_adx,tr,15m,3,F,False,False
-8.4773,-11.8831,-0.9951,-0.9899,3916,0.6683,0.4228,0.9124,-0.00112,0.8579,0.0347,-0.0629,8.5121,-0.9899,3990,-0.00112,0.007978,-8.8638,0.0,INJ,5m,dual_ema_adx,tr,30m,6,F,False,False
-6.8724,-9.2397,-0.9946,-0.9899,3569,0.6997,0.4309,0.9243,-0.001222,0.8622,0.0311,-0.7256,25.0651,-0.9895,3572,-0.001222,0.010166,-7.1856,0.0,INJ,5m,dual_ema_adx,tr,45m,9,F,False,False
-5.3504,-5.8665,-0.9938,-0.9904,3204,0.7258,0.445,0.9054,-0.001283,0.8587,0.0286,-8.1098,248.769,-0.9893,3288,-0.001283,0.013146,-5.5943,2e-08,INJ,5m,dual_ema_adx,tr,1h,12,F,False,False
-5.2648,-6.3326,-0.9947,-0.9922,2829,0.7278,0.443,0.9152,-0.001556,0.8773,0.0246,-3.2776,77.4291,-0.9913,2831,-0.001556,0.015039,-5.5048,4e-08,INJ,5m,dual_ema_adx,tr,1.5h,18,F,False,False
-4.3604,-5.4211,-0.9927,-0.9879,2509,0.7611,0.4512,0.9257,-0.001565,0.8874,0.0218,-2.2604,47.805,-0.9867,2511,-0.001565,0.017198,-4.5592,5.38e-06,INJ,5m,dual_ema_adx,tr,2h,24,F,False,False
-3.1402,-4.3879,-0.986,-0.9665,2005,0.8078,0.4611,0.9441,-0.001465,1.0177,0.0174,-0.1178,10.0215,-0.9647,2006,-0.001465,0.019981,-3.2833,0.00104358,INJ,5m,dual_ema_adx,tr,3h,36,F,False,False
-5.44,-7.0706,-0.9978,-0.9955,1649,0.6716,0.4268,0.9022,-0.003066,0.856,0.0144,-0.99,11.4519,-0.9958,1652,-0.003066,0.021908,-5.688,2e-08,INJ,5m,dual_ema_adx,tr,4h,48,F,False,False
-2.2885,-3.1326,-0.9805,-0.9484,1226,0.8244,0.4634,0.9548,-0.001951,0.8681,0.0107,-0.191,5.0758,-0.9453,1228,-0.001951,0.028578,-2.3928,0.0168712,INJ,5m,dual_ema_adx,tr,6h,72,F,False,False
-2.4618,-3.3993,-0.9832,-0.953,938,0.7941,0.46,0.9323,-0.002597,0.8973,0.0085,-0.263,3.6674,-0.9513,974,-0.002597,0.031491,-2.574,0.01020087,INJ,5m,dual_ema_adx,tr,8h,96,F,False,False
-0.6629,-0.8845,-0.7832,-0.8901,676,0.9271,0.5036,0.9139,-0.001051,0.959,0.0061,-0.3967,13.5184,-0.729,697,-0.001051,0.040021,-0.6931,0.4884507,INJ,5m,dual_ema_adx,tr,12h,144,F,False,False
-4.2458,-4.3722,-0.9983,-0.9974,3861,0.5135,0.3311,1.0375,-0.001235,0.7662,0.0337,-19.0737,1784.3374,-0.9974,3872,-0.001235,0.017304,-4.4394,9.27e-06,INJ,5m,vol_spike_brk,tr,5m,1,F,False,False
-9.1914,-16.0288,-0.9943,-0.9882,3361,0.5644,0.369,0.9654,-0.001285,0.7969,0.0293,10.3261,326.0144,-0.9881,3369,-0.001285,0.007759,-9.6104,0.0,INJ,5m,vol_spike_brk,tr,10m,2,F,False,False
-8.9399,-15.8766,-0.9955,-0.9911,3150,0.5686,0.3616,1.0038,-0.001455,0.7993,0.0275,10.3119,322.3343,-0.991,3158,-0.001455,0.008749,-9.3475,0.0,INJ,5m,vol_spike_brk,tr,15m,3,F,False,False
-5.5792,-10.3494,-0.991,-0.9808,2811,0.6853,0.3914,1.0655,-0.001318,0.9135,0.0245,9.5876,264.9782,-0.9799,2818,-0.001318,0.011997,-5.8335,1e-08,INJ,5m,vol_spike_brk,tr,30m,6,F,False,False
-5.2262,-9.5507,-0.9914,-0.9854,2592,0.6977,0.405,1.0251,-0.001492,0.8979,0.0226,8.3612,206.0987,-0.9838,2600,-0.001492,0.013924,-5.4644,5e-08,INJ,5m,vol_spike_brk,tr,45m,9,F,False,False
-5.3742,-8.9555,-0.991,-0.9842,2444,0.7105,0.416,0.9974,-0.001557,0.954,0.0213,3.46,63.2922,-0.9825,2452,-0.001557,0.013719,-5.6192,2e-08,INJ,5m,vol_spike_brk,tr,1h,12,F,False,False
-5.279,-8.7534,-0.9952,-0.9901,2213,0.7037,0.4068,1.0264,-0.001942,0.9213,0.0193,2.9542,48.1743,-0.9901,2220,-0.001942,0.016579,-5.5197,4e-08,INJ,5m,vol_spike_brk,tr,1.5h,18,F,False,False
-4.7317,-7.3788,-0.994,-0.9863,2035,0.7297,0.4192,1.0111,-0.001946,0.9539,0.0178,0.9585,9.7536,-0.9864,2042,-0.001946,0.017778,-4.9474,8.1e-07,INJ,5m,vol_spike_brk,tr,2h,24,F,False,False
-4.0039,-6.0917,-0.9949,-0.9841,1690,0.736,0.4182,1.024,-0.002254,0.9036,0.0147,1.8827,30.8428,-0.9854,1693,-0.002254,0.022156,-4.1864,2.98e-05,INJ,5m,vol_spike_brk,tr,3h,36,F,False,False
-2.4598,-3.5021,-0.9883,-0.9399,1425,0.8176,0.4524,0.9897,-0.001708,0.9479,0.0124,0.5559,11.4488,-0.9445,1428,-0.001708,0.025102,-2.5719,0.01021453,INJ,5m,vol_spike_brk,tr,4h,48,F,False,False
-0.6506,-0.9802,-0.9515,-0.6703,1003,0.9445,0.4698,1.0659,-0.000588,1.0146,0.0096,0.3218,5.7801,-0.6705,1109,-0.000588,0.028777,-0.6803,0.4964694,INJ,5m,vol_spike_brk,tr,6h,72,F,False,False
-1.1889,-1.5852,-1.0012,-0.7848,895,0.8915,0.4944,0.9116,-0.001346,0.8472,0.0078,-0.4494,2.6968,-0.8143,896,-0.001346,0.032406,-1.2431,0.21417214,INJ,5m,vol_spike_brk,tr,8h,96,F,False,False
0.5996,0.9477,0.242,-0.536,206,1.0698,0.5008,1.0665,0.00096,1.0948,0.0056,0.3723,2.9697,0.1426,649,0.00096,0.039,0.6269,0.53093842,INJ,5m,vol_spike_brk,tr,12h,144,C,False,False
-19.3244,-26.7401,-0.9952,-0.9907,4359,0.4207,0.3378,0.8246,-0.001062,0.6516,0.0379,0.1086,6.7989,-0.9906,4363,-0.001062,0.003472,-20.2053,0.0,INJ,5m,stoch_cross,mr,5m,1,F,False,False
-12.3645,-17.1042,-0.9937,-0.9886,4359,0.5637,0.3853,0.8993,-0.000998,0.741,0.0379,0.2847,11.485,-0.9879,4363,-0.000998,0.005101,-12.9281,0.0,INJ,5m,stoch_cross,mr,10m,2,F,False,False
-9.8909,-13.2284,-0.9928,-0.9871,4218,0.6234,0.4223,0.8528,-0.000993,0.785,0.0367,0.1441,13.2781,-0.9861,4222,-0.000993,0.006238,-10.3418,0.0,INJ,5m,stoch_cross,mr,15m,3,F,False,False
-6.398,-8.6721,-0.9887,-0.975,3746,0.7263,0.4395,0.9264,-0.000932,0.8128,0.0326,-0.1426,9.9991,-0.9736,3750,-0.000932,0.008532,-6.6896,0.0,INJ,5m,stoch_cross,mr,30m,6,F,False,False
-4.9621,-6.7554,-0.9833,-0.9646,3436,0.7749,0.4623,0.9012,-0.000892,0.8206,0.0299,-0.0545,6.4973,-0.9609,3439,-0.000892,0.010077,-5.1883,2.2e-07,INJ,5m,stoch_cross,mr,45m,9,F,False,False
-4.229,-5.7687,-0.9768,-0.9622,3028,0.7968,0.4692,0.9013,-0.000912,0.8684,0.0273,-0.0558,7.7428,-0.9537,3137,-0.000912,0.011555,-4.4218,1.012e-05,INJ,5m,stoch_cross,mr,1h,12,F,False,False
-3.0752,-4.1058,-0.9538,-0.944,2597,0.841,0.4781,0.9182,-0.000844,0.8675,0.0234,-0.4095,3.3372,-0.9197,2690,-0.000844,0.013611,-3.2154,0.00131792,INJ,5m,stoch_cross,mr,1.5h,18,F,False,False
